Title,URL,Category,Cleaned_Title
All DSA Problems,https://www.geeksforgeeks.org/explore?page=1&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header_outIndia&itm_campaign=DSA_Header,Education,all dsa problems
Account,/youraccount,Entertainment,account
Internships,/careers/interns,Education,internships
Legal Notices,https://help.netflix.com/legal/notices,Entertainment,legal notices
português,https://pt.khanacademy.org,Education,português
Generic Tree,https://www.geeksforgeeks.org/generic-treesn-array-trees/?ref=outind,Education,generic tree
Aer Lingus pilots begin industrial action over pay,/news/articles/c166jw95pw8o,News,aer lingus pilots begin industrial action over pay
Explore All,https://www.geeksforgeeks.org/explore?page=1&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header_outIndia&itm_campaign=DSA_Header,Education,explore all
Only on Netflix,https://www.netflix.com/ca/browse/genre/839338,Entertainment,only on netflix
Legal Notices,https://help.netflix.com/legal/notices,Entertainment,legal notices
Kenya’s president calls protests ‘treasonous’ after police fire live rounds at demonstrators,/2024/06/25/africa/kenya-protests-tax-rises-intl/index.html,News,kenya s president calls protests  treasonous  after police fire live rounds at demonstrators
Machine Learning Tutorial,https://www.geeksforgeeks.org/machine-learning/?ref=outindfooter,Education,machine learning tutorial
Pivot Tables in Excel,https://www.geeksforgeeks.org/pivot-tables-in-excel/?ref=outind,Education,pivot tables in excel
High school physics,/science/hs-physics,Education,high school physics
Interview Questions,https://www.geeksforgeeks.org/most-commonly-asked-system-design-interview-problems-questions/?ref=outindfooter,Education,interview questions
Java Tutorial,https://www.geeksforgeeks.org/java/?ref=outind,Education,java tutorial
Mindfulness,https://www.cnn.com/specials/health/mindfulness-life-but-better,News,mindfulness
Resting cuckoo bees win insect photo competition,/news/articles/czddd407eezo,News,resting cuckoo bees win insect photo competition
Divide and Conquer,https://www.geeksforgeeks.org/introduction-to-divide-and-conquer-algorithm-data-structure-and-algorithm-tutorials/?ref=outind,Education,divide and conquer
Style,/culture/style,News,style
World History Project - 1750 to the Present,/humanities/whp-1750,Education,world history project   1750 to the present
CNN TV Schedules,https://www.cnn.com/tv/schedule/cnn,News,cnn tv schedules
Terms,/t/terms,Entertainment,terms
Ways to Watch,/watch,Entertainment,ways to watch
"Entertainment



Show all",https://www.cnn.com/entertainment,News,entertainment    show all
Michael Phelps rips World Anti-Doping Agency for inconsistent enforcement of rules,/2024/06/25/sport/michael-phelps-congress-doping/index.html,News,michael phelps rips world anti doping agency for inconsistent enforcement of rules
"US



Show all",https://www.cnn.com/us,News,us    show all
Creators,https://www.youtube.com/creators/,Entertainment,creators
This city has been ranked the most expensive for expats in 2024,/2024/06/16/travel/city-most-expensive-expats-mercer-2024/index.html,News,this city has been ranked the most expensive for expats in 2024
AVL Tree,https://www.geeksforgeeks.org/introduction-to-avl-tree/?ref=outind,Education,avl tree
Only on Netflix,https://www.netflix.com/ca/browse/genre/839338,Entertainment,only on netflix
Top 50 Tree,https://www.geeksforgeeks.org/top-50-tree-coding-problems-for-interviews?ref=outindfooter,Education,top 50 tree
Problem of the Day,https://www.geeksforgeeks.org/problem-of-the-day?itm_source=geeksforgeeksitm_source=geeksforgeeks&itm_medium=main_header_outIndia&itm_campaign=DSA_Header,Education,problem of the day
Copyright,https://www.youtube.com/about/copyright/,Entertainment,copyright
Bucket Sort,https://www.geeksforgeeks.org/bucket-sort-2/?ref=outind,Education,bucket sort
Kotlin For Android,https://www.geeksforgeeks.org/kotlin-android-tutorial/?ref=outind,Education,kotlin for android
Policy & Safety,https://www.youtube.com/about/policies/,Entertainment,policy   safety
High school biology,/science/hs-biology,Education,high school biology
"How the deal to free Julian Assange was agreedAustralian pressure, British legal process and a US realisation it needed a deal led to Wikileaks founder's release.9 hrs agoUS & Canada",/news/articles/c511y42z1p7o,News,how the deal to free julian assange was agreedaustralian pressure  british legal process and a us realisation it needed a deal led to wikileaks founder s release 9 hrs agous   canada
Buy Gift Cards,/gift-cards,Entertainment,buy gift cards
UK,/news/uk,News,uk
Circular Linked List,https://www.geeksforgeeks.org/circular-linked-list/?ref=outind,Education,circular linked list
Low Level Design,https://www.geeksforgeeks.org/what-is-low-level-design-or-lld-learn-system-design/?ref=outindfooter,Education,low level design
Kotlin,https://www.geeksforgeeks.org/kotlin-programming-language/?ref=outind,Education,kotlin
Chuck Hodes/FX,/2024/06/25/entertainment/the-bear-season-2-recap-cec/index.html,News,chuck hodes fx
Pre-markets,https://www.cnn.com/markets/premarkets,News,pre markets
Get ready for 4th grade,/math/get-ready-for-4th-grade,Education,get ready for 4th grade
Food & Drink,https://www.cnn.com/travel/food-and-drink,News,food   drink
Beginner's DSA Sheet,https://www.geeksforgeeks.org/explore?page=1&sprint=ca8ae412173dbd8346c26a0295d098fd&sortBy=submissions&sprint_name=Beginner's DSA Sheet&itm_source=geeksforgeeks&itm_medium=main_header_outIndia&itm_campaign=DSA_Header,Education,beginner s dsa sheet
AVL Tree,https://www.geeksforgeeks.org/introduction-to-avl-tree/?ref=outind,Education,avl tree
Statistics & probability,/math/statistics-probability,Education,statistics   probability
Athletes will sleep on cardboard beds during the Paris Games,/2024/06/25/style/paris-2024-olympic-village/index.html,News,athletes will sleep on cardboard beds during the paris games
Creators,https://www.youtube.com/creators/,Entertainment,creators
Advanced Data Structure,https://www.geeksforgeeks.org/advanced-data-structures/?ref=outind,Education,advanced data structure
Corporate Information,https://help.netflix.com/legal/corpinfo,Entertainment,corporate information
One of the saddest romantic movies ever has now been making us cry for 20 years,/2024/06/25/entertainment/the-notebook-20th-anniversary/index.html,News,one of the saddest romantic movies ever has now been making us cry for 20 years
Sign In,/ca/login,Entertainment,sign in
Spring Boot Tutorial,https://www.geeksforgeeks.org/spring-boot/?ref=outind,Education,spring boot tutorial
Media Center,https://media.netflix.com/,Entertainment,media center
Speed Test,https://fast.com,Entertainment,speed test
Ways to Watch,/watch,Entertainment,ways to watch
"Tech



Show all",https://www.cnn.com/business/tech,News,tech    show all
Cookie Preferences,#,Entertainment,cookie preferences
High school chemistry,/science/hs-chemistry,Education,high school chemistry
"Latimer defeats Bowman in historic NY Democratic primary
Show all",https://www.cnn.com/2024/06/25/politics/george-latimer-jamaal-bowman-new-york-16-primary/index.html,News,latimer defeats bowman in historic ny democratic primary show all
Doubly Linked List,https://www.geeksforgeeks.org/introduction-and-insertion-in-a-doubly-linked-list/?=ref=outind,Education,doubly linked list
Relationships,https://www.cnn.com/specials/health/relationships-life-but-better,News,relationships
Entertainment,https://www.cnn.com/entertainment,News,entertainment
Privacy,https://help.netflix.com/legal/privacy,Entertainment,privacy
Java,https://www.geeksforgeeks.org/explore?page=1&category=Java&itm_source=geeksforgeeks&itm_medium=main_header_outIndia&itm_campaign=DSA_Header,Education,java
Weird sea creature was unlike anything ever seen; flipping it around led to a revelation,/2024/06/24/science/pikaia-fossil-chordates-backbone-scn/index.html,News,weird sea creature was unlike anything ever seen  flipping it around led to a revelation
Linux Networking,https://www.geeksforgeeks.org/network-configuration-trouble-shooting-commands-linux/?ref=outind,Education,linux networking
Jobs,https://jobs.netflix.com/jobs,Entertainment,jobs
Ad Choices,https://netflix.com/adchoices,Entertainment,ad choices
Copyright,https://www.youtube.com/about/copyright/,Entertainment,copyright
Code Converters,https://www.geeksforgeeks.org/online-file-converters/?ref=outindfooter,Education,code converters
Puzzles,https://www.geeksforgeeks.org/puzzles/,Education,puzzles
Investor Relations,http://ir.netflix.com/,Entertainment,investor relations
Basic Excel Formulas & Functions,https://www.geeksforgeeks.org/basic-excel-formulas-and-functions/?ref=outind,Education,basic excel formulas   functions
"Search for courses, skills, and videos",/search,Education,search for courses  skills  and videos
How YouTube works,https://www.youtube.com/howyoutubeworks?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen,Entertainment,how youtube works
Investor Relations,http://ir.netflix.com/,Entertainment,investor relations
LESS,https://www.geeksforgeeks.org/less/?ref=outindfooter,Education,less
Innovate,https://www.cnn.com/business/tech/innovate,News,innovate
Work Culture,/business/c-suite,News,work culture
OOPs Concepts,https://www.geeksforgeeks.org/object-oriented-programming-oops-concept-in-java/?ref=outind,Education,oops concepts
JavaScript Examples,https://www.geeksforgeeks.org/javascript-examples/?ref=outindfooter,Education,javascript examples
1-844-542-4813,tel:1-844-542-4813,Entertainment,1 844 542 4813
Investor Relations,http://ir.netflix.com/,Entertainment,investor relations
Buy Gift Cards,/gift-cards,Entertainment,buy gift cards
Buy Gift Cards,/gift-cards,Entertainment,buy gift cards
Watch: Live BBC report interrupted by man with gun in NairobiA live BBC report from Nairobi was interrupted by a man wielding a rifle during a protest against a tax bill.13 hrs agoAfrica,/news/videos/czrrjnk4np2o,News,watch  live bbc report interrupted by man with gun in nairobia live bbc report from nairobi was interrupted by a man wielding a rifle during a protest against a tax bill 13 hrs agoafrica
Sign In,/ca/login,Entertainment,sign in
Top 50 String Problems,https://www.geeksforgeeks.org/explore?page=1&sprint=57184072610b884e5df3584cc534115d&sortBy=submissions&sprint_name=Top 50 String Problems&itm_source=geeksforgeeks&itm_medium=main_header_outIndia&itm_campaign=DSA_Header,Education,top 50 string problems
Typescript,https://www.geeksforgeeks.org/typescript/?ref=outind,Education,typescript
FAQ,https://help.netflix.com/support/412,Entertainment,faq
Machine Learning Tutorial,https://www.geeksforgeeks.org/machine-learning/?ref=outindfooter,Education,machine learning tutorial
Electronics,https://www.cnn.com/cnn-underscored/electronics,News,electronics
US & Canada,/news/us-canada,News,us   canada
"Analysis
Why Sotomayor’s rare Dobbs reference may be a warning from liberals",https://www.cnn.com/2024/06/24/politics/sotomayor-dobbs-obergefell-supreme-court-analysis-biskupic/index.html,News,analysis why sotomayor s rare dobbs reference may be a warning from liberals
ဗမာ,https://my.khanacademy.org,Education,ဗမ 
Asian airline loses its crown as the world’s best,/2024/06/24/travel/worlds-best-airline-2024-skytrax/index.html,News,asian airline loses its crown as the world s best
FAQ,https://help.netflix.com/support/412,Entertainment,faq
Israel-Hamas War,https://www.cnn.com/world/middleeast/israel,News,israel hamas war
Contact Us,https://www.geeksforgeeks.org/about/contact-us/?ref=outindfooter,Education,contact us
Scotland Politics,/news/scotland/scotland_politics,News,scotland politics
Generative AI & ChatGPT,https://www.geeksforgeeks.org/courses/mastering-generative-ai-and-chat-gpt?itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=courses,Education,generative ai   chatgpt
FAQ,https://help.netflix.com/support/412,Entertainment,faq
Sign In,/ca/login,Entertainment,sign in
Web Browser,https://www.geeksforgeeks.org/web-browser-a-complete-overview/,Education,web browser
Media Center,https://media.netflix.com/,Entertainment,media center
Linux,https://www.geeksforgeeks.org/linux-tutorial/?ref=outindfooter,Education,linux
Speed Test,https://fast.com,Entertainment,speed test
Netflix Shop,https://netflix.shop/,Entertainment,netflix shop
Corporate Information,https://help.netflix.com/legal/corpinfo,Entertainment,corporate information
2nd grade,/math/cc-2nd-grade-math,Education,2nd grade
Investor Relations,http://ir.netflix.com/,Entertainment,investor relations
ગુજરાતી,https://gu.khanacademy.org,Education,ગ જર ત 
Netflix SDE Sheet,https://www.geeksforgeeks.org/netflix-sde-sheet-interview-questions-and-answers/?ref=outind,Education,netflix sde sheet
Fear & Greed,https://www.cnn.com/markets/fear-and-greed,News,fear   greed
Cookie Preferences,#,Entertainment,cookie preferences
Key Terminologies in System Design,https://www.geeksforgeeks.org/important-key-concepts-and-terminologies-learn-system-design/?ref=outind,Education,key terminologies in system design
